Strategy,Trade_Number,Position_ID,Opening_Time,Closing_Time,Position_Type,Trade_Rule,Entry_Price,Exit_Price,Price_Difference,PnL,Position_Size_USD,Return_Percent,Holding_Period,Result,Signal_Strength,Predicted_Price,Shares,Open_Action,Close_Action,Debug_Info
Aggressive,11,P11,2024-04-02 13:45:00,2024-04-03 16:15:00,SHORT,DIRECT_SHORT,2265.12,2291.5,26.37,-3.26,280.12,-1.16,0.0,FAILED,0.037299663895151776,2180.6365988194943,0.1237,OPEN_SHORT_P11,CLOSE_SHORT_P11,"ID:P11, Rule:DIRECT_SHORT, Type:SHORT, Shares:0.1237, PnL:$-3.26, Status:CLOSED"
Aggressive,12,P12,2024-04-02 22:15:00,2024-04-08 02:45:00,LONG,DIRECT_LONG,2286.84,2348.02,61.18,7.46,279.01,2.68,0.0,SUCCESS,0.05949405814514014,2150.7819055416585,0.122,OPEN_LONG_P12,CLOSE_LONG_P12,"ID:P12, Rule:DIRECT_LONG, Type:LONG, Shares:0.1220, PnL:$7.46, Status:CLOSED"
Aggressive,13,P13,2024-04-03 16:15:00,2024-04-08 02:45:00,LONG,DIRECT_LONG,2291.5,2348.02,56.52,6.84,277.4,2.47,0.0,SUCCESS,0.04337277042859695,2192.109383308411,0.1211,OPEN_LONG_P13,CLOSE_LONG_P13,"ID:P13, Rule:DIRECT_LONG, Type:LONG, Shares:0.1211, PnL:$6.84, Status:CLOSED"
Aggressive,14,P14,2024-04-03 17:15:00,2024-04-05 01:15:00,LONG,DIRECT_LONG,2294.43,2270.54,-23.88,-2.89,277.34,-1.04,0.0,FAILED,0.016764254032300422,2332.892373850823,0.1209,OPEN_LONG_P14,CLOSE_LONG_P14,"ID:P14, Rule:DIRECT_LONG, Type:LONG, Shares:0.1209, PnL:$-2.89, Status:CLOSED"
Aggressive,15,P15,2024-04-05 01:15:00,2024-04-05 14:45:00,LONG,DIRECT_LONG,2270.55,2317.42,46.87,5.71,276.81,2.06,0.0,SUCCESS,0.061079379593333614,2409.2284799387457,0.1219,OPEN_LONG_P15,CLOSE_LONG_P15,"ID:P15, Rule:DIRECT_LONG, Type:LONG, Shares:0.1219, PnL:$5.71, Status:CLOSED"
Aggressive,16,P16,2024-04-05 14:45:00,2024-04-09 09:15:00,LONG,DIRECT_LONG,2317.41,2364.72,47.3,5.68,278.48,2.04,0.0,SUCCESS,0.021535629769887814,2367.3219914631845,0.1202,OPEN_LONG_P16,CLOSE_LONG_P16,"ID:P16, Rule:DIRECT_LONG, Type:LONG, Shares:0.1202, PnL:$5.68, Status:CLOSED"
Aggressive,17,P17,2024-04-08 02:45:00,2024-04-10 00:00:00,LONG,DIRECT_LONG,2348.01,2353.62,5.61,0.67,282.16,0.24,0.0,SUCCESS,0.06962650963788752,2184.5309109725954,0.1202,OPEN_LONG_P17,CLOSE_LONG_P17,"ID:P17, Rule:DIRECT_LONG, Type:LONG, Shares:0.1202, PnL:$0.67, Status:CLOSED"
Aggressive,18,P18,2024-04-08 03:15:00,2024-04-10 00:00:00,LONG,DIRECT_LONG,2343.43,2353.62,10.2,1.23,282.2,0.44,0.0,SUCCESS,0.06815462446915273,2183.709749153376,0.1204,OPEN_LONG_P18,CLOSE_LONG_P18,"ID:P18, Rule:DIRECT_LONG, Type:LONG, Shares:0.1204, PnL:$1.23, Status:CLOSED"
Aggressive,19,P19,2024-04-09 09:15:00,2024-04-09 15:45:00,LONG,DIRECT_LONG,2364.72,2340.22,-24.49,-2.94,283.82,-1.04,0.0,FAILED,0.09779864576115581,2133.4490753889086,0.12,OPEN_LONG_P19,CLOSE_LONG_P19,"ID:P19, Rule:DIRECT_LONG, Type:LONG, Shares:0.1200, PnL:$-2.94, Status:CLOSED"
Aggressive,20,P20,2024-04-09 15:45:00,2024-04-10 00:00:00,LONG,DIRECT_LONG,2340.22,2353.62,13.4,1.62,283.17,0.57,0.0,SUCCESS,0.0475991927179522,2228.83217922163,0.121,OPEN_LONG_P20,CLOSE_LONG_P20,"ID:P20, Rule:DIRECT_LONG, Type:LONG, Shares:0.1210, PnL:$1.62, Status:CLOSED"
