time,open,high,low,close
1702528200.0,2030.715,2031.315,2030.015,2031.315
1702529100.0,2031.295,2031.935,2030.685,2031.135
1702530000.0,2031.095,2031.535,2030.348,2030.845
1702530900.0,2030.835,2031.635,2030.645,2031.055
1702531800.0,2031.065,2033.605,2030.295,2033.015
1702532700.0,2032.965,2035.925,2032.795,2035.155
1702533600.0,2035.175,2036.775,2034.078,2036.735
1702534500.0,2036.658,2037.285,2034.385,2034.585
1702535400.0,2034.555,2035.845,2034.038,2035.155
1702536300.0,2035.145,2036.125,2033.965,2035.285
1702537200.0,2035.325,2036.545,2031.995,2032.035
1702538100.0,2032.015,2033.155,2031.185,2032.215
1702539000.0,2032.185,2032.345,2029.165,2030.755
1702539900.0,2030.755,2034.105,2029.915,2032.605
1702540800.0,2032.575,2035.885,2031.915,2035.555
1702541700.0,2035.475,2040.145,2035.275,2040.055
1702542600.0,2040.025,2040.215,2036.365,2036.585
1702543500.0,2036.555,2037.565,2035.385,2036.385
1702544400.0,2036.425,2038.625,2035.815,2038.078
1702545300.0,2038.085,2038.725,2036.205,2037.135
1702546200.0,2037.165,2037.255,2034.665,2035.058
1702547100.0,2035.078,2037.565,2034.675,2036.555
1702548000.0,2036.545,2036.655,2032.215,2033.745
1702548900.0,2033.745,2034.165,2032.825,2033.905
1702549800.0,2033.935,2035.395,2033.505,2034.565
1702550700.0,2034.545,2034.995,2033.805,2033.945
1702551600.0,2033.965,2034.725,2033.275,2034.505
1702552500.0,2034.405,2034.945,2033.615,2034.445
1702553400.0,2034.485,2034.535,2033.025,2034.095
1702554300.0,2034.135,2035.165,2033.685,2034.965
1702555200.0,2034.965,2035.905,2033.575,2034.405
1702556100.0,2034.335,2037.045,2034.335,2035.505
1702557000.0,2035.525,2038.085,2035.495,2037.115
1702557900.0,2037.115,2039.135,2036.695,2038.745
1702558800.0,2038.875,2039.095,2034.795,2035.485
1702559700.0,2035.525,2037.495,2030.965,2033.245
1702560600.0,2033.235,2033.925,2027.445,2033.485
1702561500.0,2033.515,2037.555,2033.215,2037.115
1702562400.0,2037.135,2040.405,2036.905,2037.815
1702563300.0,2037.815,2037.955,2034.818,2037.335
1702564200.0,2037.485,2047.755,2037.485,2047.665
1702565100.0,2047.695,2047.775,2041.928,2043.075
1702566000.0,2043.085,2046.805,2042.945,2046.225
1702566900.0,2046.195,2046.628,2041.995,2042.445
1702567800.0,2042.455,2042.625,2036.375,2038.545
1702568700.0,2038.565,2041.655,2037.955,2040.205
1702569600.0,2040.215,2041.435,2038.885,2040.255
1702570500.0,2040.235,2041.155,2038.535,2038.775
1702571400.0,2038.765,2040.495,2037.865,2040.235
1702572300.0,2040.255,2041.115,2039.025,2039.375
1702573200.0,2039.365,2039.545,2037.265,2038.945
1702574100.0,2038.975,2039.085,2036.795,2037.275
1702575000.0,2037.315,2038.135,2035.235,2035.885
1702575900.0,2035.875,2036.495,2034.615,2036.025
1702576800.0,2035.985,2036.065,2031.035,2033.165
1702577700.0,2033.084,2033.385,2029.025,2029.625
1702578600.0,2029.585,2032.335,2029.015,2032.005
1702579500.0,2032.015,2032.575,2029.915,2031.065
1702580400.0,2031.085,2032.125,2029.765,2032.065
1702581300.0,2032.085,2033.138,2031.915,2032.878
1702582200.0,2032.865,2033.685,2032.235,2033.305
1702583100.0,2033.385,2033.395,2031.655,2033.145
1702584000.0,2033.145,2034.485,2032.685,2034.035
1702584900.0,2033.945,2035.555,2033.865,2034.695
1702585800.0,2034.605,2036.495,2034.505,2036.095
1702586700.0,2036.155,2036.615,2035.505,2036.265
1702587600.0,2036.165,2036.545,2035.325,2035.805
1702588500.0,2035.785,2036.475,2035.705,2035.965
1702589400.0,2035.885,2036.078,2035.345,2035.445
1702590300.0,2035.445,2036.318,2035.345,2036.255
1702594800.0,2036.355,2036.695,2035.448,2036.595
1702595700.0,2036.605,2038.615,2036.265,2038.495
1702596600.0,2038.565,2038.565,2036.535,2036.745
1702597500.0,2036.695,2037.525,2035.435,2035.445
1702598400.0,2035.545,2036.235,2034.025,2034.295
1702599300.0,2034.385,2034.665,2031.385,2031.505
1702600200.0,2031.555,2032.555,2031.465,2032.225
1702601100.0,2032.245,2033.085,2031.225,2032.695
1702602000.0,2032.735,2033.645,2032.135,2032.755
1702602900.0,2032.805,2033.585,2031.985,2032.585
1702603800.0,2032.645,2033.555,2032.095,2032.975
1702604700.0,2032.975,2033.515,2031.775,2032.155
1702605600.0,2032.115,2033.535,2031.795,2033.525
1702606500.0,2033.525,2037.125,2033.455,2036.925
1702607400.0,2036.915,2037.375,2035.628,2037.115
1702608300.0,2037.205,2037.345,2034.935,2035.995
1702609200.0,2035.965,2036.515,2035.195,2035.885
1702610100.0,2035.915,2036.305,2034.965,2035.345
1702611000.0,2035.335,2035.435,2034.575,2035.105
1702611900.0,2035.125,2036.235,2033.885,2035.775
1702612800.0,2035.785,2036.575,2035.245,2036.428
1702613700.0,2036.425,2036.858,2035.955,2036.125
1702614600.0,2036.115,2037.165,2035.195,2036.615
1702615500.0,2036.615,2037.315,2036.055,2036.585
1702616400.0,2036.605,2036.705,2035.055,2035.455
1702617300.0,2035.425,2037.065,2035.335,2036.675
1702618200.0,2036.655,2037.145,2035.195,2035.455
1702619100.0,2035.445,2035.925,2035.005,2035.195
1702620000.0,2035.095,2036.255,2034.198,2035.755
1702620900.0,2035.735,2035.875,2035.005,2035.105
1702621800.0,2035.115,2036.105,2034.705,2034.875
1702622700.0,2034.825,2036.085,2034.795,2036.005
1702623600.0,2036.075,2037.245,2035.725,2036.705
1702624500.0,2036.715,2037.965,2035.945,2037.485
1702625400.0,2037.505,2038.615,2037.224,2038.398
1702626300.0,2038.408,2038.998,2037.375,2037.795
1702627200.0,2037.745,2038.958,2036.824,2038.774
1702628100.0,2038.774,2039.445,2037.008,2037.585
1702629000.0,2037.608,2038.975,2037.175,2037.408
1702629900.0,2037.428,2040.365,2037.344,2039.935
1702630800.0,2039.945,2044.055,2039.905,2042.985
1702631700.0,2043.005,2043.595,2041.555,2042.595
1702632600.0,2042.595,2042.815,2039.955,2040.105
1702633500.0,2040.125,2042.755,2040.015,2042.555
1702634400.0,2042.575,2042.825,2041.015,2041.545
1702635300.0,2041.605,2044.295,2041.545,2043.705
1702636200.0,2043.665,2043.875,2042.378,2043.785
1702637100.0,2043.805,2044.195,2041.935,2042.465
1702638000.0,2042.445,2043.365,2041.105,2041.878
1702638900.0,2041.865,2042.278,2041.025,2041.945
1702639800.0,2041.925,2042.225,2039.945,2041.935
1702640700.0,2041.965,2042.285,2041.225,2041.555
1702641600.0,2041.655,2043.695,2041.575,2043.005
1702642500.0,2043.015,2043.975,2042.715,2043.615
1702643400.0,2043.555,2044.815,2043.268,2043.355
1702644300.0,2043.405,2043.405,2040.825,2040.995
1702645200.0,2041.095,2042.035,2040.115,2041.025
1702646100.0,2041.075,2041.685,2039.885,2040.825
1702647000.0,2040.825,2043.948,2026.865,2028.495
1702647900.0,2028.505,2033.245,2026.838,2031.275
1702648800.0,2031.325,2035.545,2031.205,2032.648
1702649700.0,2032.715,2036.355,2031.678,2033.745
1702650600.0,2033.765,2035.005,2031.398,2033.105
1702651500.0,2033.115,2035.115,2031.295,2033.155
1702652400.0,2033.098,2037.095,2031.895,2036.825
1702653300.0,2036.795,2038.505,2036.335,2036.355
1702654200.0,2036.385,2037.145,2034.075,2034.075
1702655100.0,2034.085,2036.665,2033.265,2035.055
1702656000.0,2035.025,2035.545,2033.215,2035.115
1702656900.0,2035.035,2035.898,2034.135,2035.858
1702657800.0,2035.875,2036.258,2033.505,2033.615
1702658700.0,2033.605,2034.495,2032.925,2033.785
1702659600.0,2033.775,2034.215,2032.275,2033.285
1702660500.0,2033.315,2034.348,2033.145,2034.225
1702661400.0,2034.215,2034.215,2031.985,2032.105
1702662300.0,2032.138,2033.335,2031.885,2032.705
1702663200.0,2032.765,2033.705,2031.785,2031.805
1702664100.0,2031.805,2031.805,2020.475,2021.505
1702665000.0,2021.515,2023.275,2020.065,2022.055
1702665900.0,2022.075,2022.505,2019.495,2019.558
1702666800.0,2019.504,2019.935,2016.795,2017.555
1702667700.0,2017.555,2019.815,2016.175,2016.915
1702668600.0,2016.975,2017.635,2015.515,2016.925
1702669500.0,2017.005,2019.225,2016.925,2019.045
1702670400.0,2019.015,2019.195,2017.325,2017.575
1702671300.0,2017.575,2020.635,2017.445,2020.625
1702672200.0,2020.585,2021.535,2018.575,2018.925
1702673100.0,2018.935,2020.205,2017.858,2017.878
1702674000.0,2017.878,2018.975,2017.728,2018.815
1702674900.0,2018.775,2019.675,2018.735,2019.575
1702675800.0,2019.558,2019.575,2018.635,2018.998
1702676700.0,2018.955,2019.625,2018.018,2019.485
1702854000.0,2018.898,2020.675,2018.898,2019.508
1702854900.0,2019.494,2019.494,2017.255,2017.515
1702855800.0,2017.515,2018.165,2015.885,2017.475
1702856700.0,2017.375,2018.405,2016.875,2017.345
1702857600.0,2017.345,2018.208,2015.925,2017.525
1702858500.0,2017.625,2019.205,2017.485,2019.065
1702859400.0,2019.078,2020.405,2019.008,2019.625
1702860300.0,2019.648,2020.185,2018.748,2019.935
1702861200.0,2019.825,2023.265,2019.055,2023.255
1702862100.0,2023.198,2023.198,2021.405,2021.735
1702863000.0,2021.775,2022.225,2019.645,2020.795
1702863900.0,2020.805,2020.805,2018.655,2019.285
1702864800.0,2019.285,2022.965,2018.955,2022.665
1702865700.0,2022.645,2023.175,2020.905,2021.165
1702866600.0,2021.235,2021.655,2020.185,2020.855
1702867500.0,2020.865,2022.025,2020.805,2021.805
1702868400.0,2021.785,2023.625,2021.285,2023.525
1702869300.0,2023.525,2024.055,2022.965,2023.345
1702870200.0,2023.375,2023.655,2022.155,2022.915
1702871100.0,2022.975,2023.225,2022.405,2022.765
1702872000.0,2022.725,2023.085,2022.195,2022.595
1702872900.0,2022.565,2022.635,2021.975,2022.085
1702873800.0,2022.025,2022.315,2021.485,2022.305
1702874700.0,2022.305,2023.265,2022.235,2023.075
1702875600.0,2023.095,2023.195,2022.555,2022.895
1702876500.0,2022.835,2023.775,2022.355,2023.105
1702877400.0,2023.115,2024.478,2022.848,2023.535
1702878300.0,2023.535,2023.655,2022.595,2023.065
1702879200.0,2023.045,2023.175,2021.435,2022.045
1702880100.0,2022.025,2023.245,2021.925,2023.145
1702881000.0,2023.155,2024.685,2022.765,2024.285
1702881900.0,2024.265,2024.315,2023.088,2023.175
1702882800.0,2023.225,2024.035,2022.515,2023.755
1702883700.0,2023.785,2024.245,2022.975,2023.455
1702884600.0,2023.405,2023.995,2022.875,2023.225
1702885500.0,2023.245,2023.965,2022.625,2023.065
1702886400.0,2023.065,2023.405,2021.655,2023.295
1702887300.0,2023.385,2024.515,2022.855,2023.115
1702888200.0,2023.145,2024.535,2022.705,2024.225
1702889100.0,2024.205,2026.155,2023.635,2024.285
1702890000.0,2024.305,2026.825,2023.745,2026.035
1702890900.0,2025.985,2027.215,2023.255,2024.125
1702891800.0,2024.135,2025.375,2024.065,2024.705
1702892700.0,2024.605,2025.598,2021.845,2022.855
1702893600.0,2022.855,2024.785,2022.075,2023.305
1702894500.0,2023.285,2023.685,2020.585,2022.015
1702895400.0,2022.135,2022.285,2019.305,2019.648
1702896300.0,2019.635,2020.078,2018.975,2019.175
1702897200.0,2019.205,2020.585,2018.658,2020.585
1702898100.0,2020.555,2022.195,2020.445,2021.315
1702899000.0,2021.328,2022.428,2021.054,2022.298
1702899900.0,2022.328,2022.495,2021.398,2021.915
1702900800.0,2021.945,2023.215,2021.705,2022.835
1702901700.0,2022.925,2023.335,2022.245,2023.075
1702902600.0,2023.055,2023.698,2022.415,2022.415
1702903500.0,2022.405,2024.035,2022.198,2023.505
1702904400.0,2023.435,2024.545,2023.135,2023.645
1702905300.0,2023.625,2024.995,2022.605,2024.605
1702906200.0,2024.625,2025.445,2022.655,2024.065
1702907100.0,2024.085,2026.084,2023.965,2025.775
1702908000.0,2025.795,2026.805,2023.335,2023.445
1702908900.0,2023.425,2023.625,2021.205,2023.095
1702909800.0,2023.055,2023.935,2020.725,2021.375
1702910700.0,2021.375,2024.375,2021.145,2024.135
1702911600.0,2024.105,2025.145,2020.225,2021.655
1702912500.0,2021.615,2022.735,2020.845,2021.925
1702913400.0,2021.925,2023.625,2021.615,2023.445
1702914300.0,2023.425,2023.765,2021.685,2022.118
1702915200.0,2022.148,2022.608,2021.055,2022.198
1702916100.0,2022.185,2023.525,2021.725,2023.298
1702917000.0,2023.298,2023.798,2022.705,2023.505
1702917900.0,2023.545,2024.525,2022.115,2022.175
1702918800.0,2022.255,2023.025,2021.365,2021.555
1702919700.0,2021.535,2022.785,2021.145,2022.715
1702920600.0,2022.685,2023.735,2022.195,2023.695
1702921500.0,2023.705,2033.475,2023.395,2033.445
1702922400.0,2033.525,2033.615,2027.775,2027.825
1702923300.0,2027.755,2028.195,2025.935,2026.455
1702924200.0,2026.475,2026.945,2024.875,2025.625
1702925100.0,2025.585,2027.555,2025.585,2026.445
1702926000.0,2026.425,2026.875,2025.635,2026.515
1702926900.0,2026.455,2027.735,2026.015,2027.155
